domain_id,scop_code,class,fold,superfamily,family,pdb_id,chain,residues,protein_name,organism
d2q4ia_,b.159.1.1,b,159,1,1,2q4i,A,,"Allene oxide cyclase, AOC","Thale cress (Arabidopsis thaliana), chloroplast AOC2 [TaxId: 3702]"
d2ooja1,b.159.2.1,b,159,2,1,2ooj,A,2-134,Hypothetical protein SO1590,Shewanella oneidensis [TaxId: 70863]
d2q03a1,b.159.2.1,b,159,2,1,2q03,A,5-137,Uncharacterized protein Sden_2034,Shewanella denitrificans [TaxId: 192073]
d1zata1,b.160.1.1,b,160,1,1,1zat,A,339-466,"L,D-transpeptidase, C-terminal, catalytic domain",Enterococcus faecium [TaxId: 1352]
d4a1ia2,b.160.1.1,b,160,1,1,4a1i,A,49-164,automated matches,Bacillus subtilis [TaxId: 1423]
d3vypa2,b.160.1.1,b,160,1,1,3vyp,A,252-408,automated matches,Mycobacterium tuberculosis [TaxId: 1773]
d2f9ha1,b.161.1.1,b,161,1,1,2f9h,A,3-123,"PTS system, IIa component (PTSIIA)",Enterococcus faecalis [TaxId: 1351]
d1ydua1,b.162.1.1,b,162,1,1,1ydu,A,2-170,Hypothetical protein At5g01610,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1yu0a1,b.163.1.1,b,163,1,1,1yu0,A,5-170,"Major tropism determinant (Mtd), N-terminal domain",Bordetella phage bpp-1 [TaxId: 194699]
d1zrua3,b.163.1.2,b,163,1,2,1zru,A,2-140,"Receptor binding protein, rbp, N-terminal domain",Lactococcus lactis phage p2 [TaxId: 100641]
d6z4ua_,b.164.1.1,b,164,1,1,6z4u,A,,automated matches,Severe acute respiratory syndrome coronavirus 2 [TaxId: 2697049]
d2b2ma1,b.165.1.1,b,165,1,1,2b2m,A,1-120,Hypothetical protein BB0938,Bordetella bronchiseptica [TaxId: 518]
d1zsoa1,b.166.1.1,b,166,1,1,1zso,A,1-156,Hypothetical protein MAL13P1.257,Malaria parasite (Plasmodium falciparum) [TaxId: 5833]
d5zrta_,b.166.1.0,b,166,1,0,5zrt,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1ze3d1,b.167.1.1,b,167,1,1,1ze3,D,1-125,Outer membrane usher protein FimD,Escherichia coli [TaxId: 562]
d4b0ma_,b.167.1.0,b,167,1,0,4b0m,A,,automated matches,Yersinia pestis [TaxId: 632]
d1zpsa1,b.168.1.1,b,168,1,1,1zps,A,8-131,Phosphoribosyl-AMP cyclohydrolase HisI,Methanobacterium thermoautotrophicum [TaxId: 145262]
d2bjqa1,b.169.1.1,b,169,1,1,2bjq,A,175-344,Sperm motility protein MFP2,"Pig roundworm (Ascaris suum), isoform A [TaxId: 6253]"
d2bjqa2,b.169.1.1,b,169,1,1,2bjq,A,5-174,Sperm motility protein MFP2,"Pig roundworm (Ascaris suum), isoform A [TaxId: 6253]"
d2bjra2,b.169.1.1,b,169,1,1,2bjr,A,185-368,Sperm motility protein MFP2,"Pig roundworm (Ascaris suum), isoform B [TaxId: 6253]"
d2edma1,b.170.1.1,b,170,1,1,2edm,A,41-201,Envelope protein VP26,"White spot syndrome virus, WSSV [TaxId: 92652]"
d2ed6a1,b.170.1.1,b,170,1,1,2ed6,A,32-201,Envelope protein VP28,"White spot syndrome virus, WSSV [TaxId: 92652]"
d2hf1a1,b.171.1.1,b,171,1,1,2hf1,A,2-60,Hypothetical protein CV3345,Chromobacterium violaceum [TaxId: 536]
d2ox7a1,b.172.1.1,b,172,1,1,2ox7,A,4-145,Hypothetical protein EF1440,Enterococcus faecalis [TaxId: 1351]
d2i2la1,b.172.1.1,b,172,1,1,2i2l,A,1-134,Hypothetical protein YopX,Bacillus subtilis [TaxId: 1423]
d2p84a1,b.172.1.1,b,172,1,1,2p84,A,4-135,Orf041 product,Staphylococcus phage 37 [TaxId: 320840]
d2jn4a1,b.173.1.1,b,173,1,1,2jn4,A,1-66,Uncharacterized protein FixU (NifT),Rhodopseudomonas palustris [TaxId: 1076]
d2dlba1,b.174.1.1,b,174,1,1,2dlb,A,2002-2071,Uncharacterized protein YopT,Bacillus subtilis [TaxId: 1423]
d2p12a1,b.175.1.1,b,175,1,1,2p12,A,8-172,Hypothetical protein RHA1_ro00977,Rhodococcus sp. RHA1 [TaxId: 101510]
d2icha1,b.176.1.1,b,176,1,1,2ich,A,24-351,AttH-related protein NE1406,Nitrosomonas europaea [TaxId: 915]
d2in5a1,b.177.1.1,b,177,1,1,2in5,A,3-199,Hypothetical lipoprotein YmcC,Escherichia coli [TaxId: 562]
d2h1ta1,b.178.1.1,b,178,1,1,2h1t,A,2-187,Hypothetical protein PA1994,Pseudomonas aeruginosa [TaxId: 287]
d3abza3,b.179.1.1,b,179,1,1,3abz,A,388-559,Beta-glucosidase PA14 domain,Kluyveromyces marxianus [TaxId: 4911]
d3tewa2,b.179.1.1,b,179,1,1,3tew,A,15-225,PA14,Bacillus anthracis
d3j9ca1,b.179.1.1,b,179,1,1,3j9c,A,174-225,PA14,Bacillus anthracis
d2xjpa1,b.179.1.2,b,179,1,2,2xjp,A,23-271,GLEYA domain,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d2xvla2,b.179.1.3,b,179,1,3,2xvl,A,238-386,Alpha-xylosidase,Pseudomonas cellulosa (Cellvibrio japonicus) [TaxId: 155077]
d5a3la_,b.179.1.0,b,179,1,0,5a3l,A,,automated matches,Komagataella pastoris [TaxId: 638632]
d4akma_,b.180.1.1,b,180,1,1,4akm,A,,DC-LAMP,Human (Homo sapiens) [TaxId: 9606]
d5gv0a1,b.180.1.0,b,180,1,0,5gv0,A,208-368,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d3hola3,b.181.1.1,b,181,1,1,3hol,A,24-130,Handle domain of Transferrin binding protein TbpB,Actinobacillus pleuropneumoniae [TaxId: 715]
d3hola4,b.181.1.1,b,181,1,1,3hol,A,295-384,Handle domain of Transferrin binding protein TbpB,Actinobacillus pleuropneumoniae [TaxId: 715]
d5r0db1,b.182.1.1,b,182,1,1,5r0d,B,1-152,U5 small nuclear riboprotein particle assembly factor Aar2 N-terminal domain,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d1pfoa2,b.183.1.1,b,183,1,1,1pfo,A,391-500,Perfringolysin C-terminal domain,Clostridium perfringens
d3h9va2,b.184.1.1,b,184,1,1,3h9v,A,,ATP-gated P2X4 ion channel,Zebrafish (Danio rerio) [TaxId: 7955]
d2h6ra_,c.1.1.1,c,1,1,1,2h6r,A,,Triosephosphate isomerase,Methanocaldococcus jannaschii [TaxId: 243232]
d1n55a_,c.1.1.1,c,1,1,1,1n55,A,,Triosephosphate isomerase,Trypanosome (Leishmania mexicana) [TaxId: 5665]
d3kxqa_,c.1.1.0,c,1,1,0,3kxq,A,,automated matches,Bartonella henselae [TaxId: 38323]
d2jgqa_,c.1.1.0,c,1,1,0,2jgq,A,,automated matches,Helicobacter pylori [TaxId: 85962]
d3taob_,c.1.1.0,c,1,1,0,3tao,B,,automated matches,Mycobacterium tuberculosis [TaxId: 83332]
d5csra_,c.1.1.0,c,1,1,0,5csr,A,,automated matches,Thermoplasma acidophilum [TaxId: 273075]
d1thfd_,c.1.2.1,c,1,2,1,1thf,D,,Cyclase subunit (or domain) of imidazoleglycerolphosphate synthase HisF,Thermotoga maritima [TaxId: 2336]
d4x2ra1,c.1.2.1,c,1,2,1,4x2r,A,1-247,automated matches,Actinomyces urogenitalis [TaxId: 525246]
d2w79a_,c.1.2.1,c,1,2,1,2w79,A,,automated matches,Thermotoga maritima [TaxId: 2336]
d1tqja_,c.1.2.2,c,1,2,2,1tqj,A,,D-ribulose-5-phosphate 3-epimerase,Synechocystis sp. PCC 6803 [TaxId: 1148]
d1q6oa_,c.1.2.3,c,1,2,3,1q6o,A,,3-keto-L-gulonate 6-phosphate decarboxylase,Escherichia coli [TaxId: 562]
d1vqta1,c.1.2.3,c,1,2,3,1vqt,A,1-198,Orotidine 5'-monophosphate decarboxylase (OMP decarboxylase),Thermotoga maritima [TaxId: 2336]
d3gdla_,c.1.2.3,c,1,2,3,3gdl,A,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2yyua_,c.1.2.3,c,1,2,3,2yyu,A,,automated matches,Geobacillus kaustophilus [TaxId: 235909]
d3w07a_,c.1.2.3,c,1,2,3,3w07,A,,automated matches,Methanothermobacter thermautotrophicus [TaxId: 187420]
d3n3ma1,c.1.2.3,c,1,2,3,3n3m,A,1-321,automated matches,Plasmodium falciparum [TaxId: 36329]
d1jcmp_,c.1.2.4,c,1,2,4,1jcm,P,,"Indole-3-glycerophosphate synthase, IPGS",Escherichia coli [TaxId: 562]
d1i4na_,c.1.2.4,c,1,2,4,1i4n,A,,"Indole-3-glycerophosphate synthase, IPGS",Thermotoga maritima [TaxId: 2336]
d1vc4a_,c.1.2.4,c,1,2,4,1vc4,A,,"Indole-3-glycerophosphate synthase, IPGS",Thermus thermophilus [TaxId: 274]
d1piia1,c.1.2.4,c,1,2,4,1pii,A,255-452,"N-(5'phosphoribosyl)antranilate isomerase, PRAI",Escherichia coli [TaxId: 562]
d1nsja_,c.1.2.4,c,1,2,4,1nsj,A,,"N-(5'phosphoribosyl)antranilate isomerase, PRAI",Thermotoga maritima [TaxId: 2336]
d1rd5a_,c.1.2.4,c,1,2,4,1rd5,A,,Trp synthase alpha-subunit,Maize (Zea mays) [TaxId: 4577]
d1geqa_,c.1.2.4,c,1,2,4,1geq,A,,Trp synthase alpha-subunit,Pyrococcus furiosus [TaxId: 2261]
d6wx3a_,c.1.2.4,c,1,2,4,6wx3,A,,Trp synthase alpha-subunit,Salmonella typhimurium [TaxId: 90371]
d1ujpa_,c.1.2.4,c,1,2,4,1ujp,A,,Trp synthase alpha-subunit,Thermus thermophilus [TaxId: 274]
d5an7a1,c.1.2.4,c,1,2,4,5an7,A,1002-1245,automated matches,Sulfolobus solfataricus [TaxId: 2287]
d2zbta_,c.1.2.6,c,1,2,6,2zbt,A,,automated matches,Thermus thermophilus HB8 [TaxId: 300852]
d3tsma_,c.1.2.0,c,1,2,0,3tsm,A,,automated matches,Brucella melitensis [TaxId: 359391]
d3ru6a1,c.1.2.0,c,1,2,0,3ru6,A,1-227,automated matches,Campylobacter jejuni [TaxId: 192222]
d6bmaa1,c.1.2.0,c,1,2,0,6bma,A,1-258,automated matches,Campylobacter jejuni [TaxId: 192222]
d3thaa1,c.1.2.0,c,1,2,0,3tha,A,1-247,automated matches,Campylobacter jejuni [TaxId: 192222]
d4utua1,c.1.2.0,c,1,2,0,4utu,A,1-220,automated matches,Clostridium perfringens [TaxId: 195102]
d3ctla_,c.1.2.0,c,1,2,0,3ctl,A,,automated matches,Escherichia coli [TaxId: 562]
d3cu2a_,c.1.2.0,c,1,2,0,3cu2,A,,automated matches,Histophilus somni [TaxId: 205914]
d3ovpa_,c.1.2.0,c,1,2,0,3ovp,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d4wuia1,c.1.2.0,c,1,2,0,4wui,A,1-204,automated matches,Jonesia denitrificans [TaxId: 471856]
d5kmya1,c.1.2.0,c,1,2,0,5kmy,A,2-269,automated matches,Legionella pneumophila [TaxId: 297246]
d3ve9a_,c.1.2.0,c,1,2,0,3ve9,A,,automated matches,Metallosphaera sedula [TaxId: 399549]
d6u6ca_,c.1.2.0,c,1,2,0,6u6c,A,,automated matches,Mycobacterium tuberculosis [TaxId: 83332]
d5a5wa_,c.1.2.0,c,1,2,0,5a5w,A,,automated matches,Salmonella enterica [TaxId: 28901]
d3igsa1,c.1.2.0,c,1,2,0,3igs,A,1-229,automated matches,Salmonella typhimurium [TaxId: 90371]
d3f4wa_,c.1.2.0,c,1,2,0,3f4w,A,,automated matches,Salmonella typhimurium [TaxId: 90371]
d5kina_,c.1.2.0,c,1,2,0,5kin,A,,automated matches,Streptococcus pneumoniae [TaxId: 170187]
d5n2pa_,c.1.2.0,c,1,2,0,5n2p,A,,automated matches,Sulfolobus solfataricus [TaxId: 2287]
d5lhfa_,c.1.2.0,c,1,2,0,5lhf,A,,automated matches,Thermococcus kodakarensis [TaxId: 69014]
d2tpsa1,c.1.3.1,c,1,3,1,2tps,A,14-235,Thiamin phosphate synthase,Bacillus subtilis [TaxId: 1423]
d1xi3a_,c.1.3.1,c,1,3,1,1xi3,A,,Thiamin phosphate synthase,Pyrococcus furiosus [TaxId: 2261]
d3o63a1,c.1.3.0,c,1,3,0,3o63,A,1-221,automated matches,Mycobacterium tuberculosis [TaxId: 1773]
d2f6ua1,c.1.4.1,c,1,4,1,2f6u,A,1001-1231,(S)-3-O-geranylgeranylglyceryl phosphate synthase,Archaeoglobus fulgidus [TaxId: 2234]
d1ps9a1,c.1.4.1,c,1,4,1,1ps9,A,1-330,"2,4-dienoyl-CoA reductase, N-terminal domain",Escherichia coli [TaxId: 562]
d1ofda2,c.1.4.1,c,1,4,1,1ofd,A,431-1239,"Alpha subunit of glutamate synthase, central and FMN domains",Synechocystis sp. [TaxId: 1143]
d4igha_,c.1.4.1,c,1,4,1,4igh,A,,Dihydroorotate dehydrogenase,Human (Homo sapiens) [TaxId: 9606]
d1ep3a_,c.1.4.1,c,1,4,1,1ep3,A,,Dihydroorotate dehydrogenase,"Lactococcus lactis, isozyme B [TaxId: 1358]"
d7m32a4,c.1.4.1,c,1,4,1,7m32,A,533-844,"Dihydropyrimidine dehydrogenase, domain 4",Pig (Sus scrofa) [TaxId: 9823]
d1kbia1,c.1.4.1,c,1,4,1,1kbi,A,98-511,"Flavocytochrome b2, C-terminal domain",Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1p0ka_,c.1.4.1,c,1,4,1,1p0k,A,,Isopentenyl-diphosphate delta-isomerase,Bacillus subtilis [TaxId: 1423]
d1vcfa1,c.1.4.1,c,1,4,1,1vcf,A,23-332,Isopentenyl-diphosphate delta-isomerase,Thermus thermophilus [TaxId: 274]
d1p4ca_,c.1.4.1,c,1,4,1,1p4c,A,,Membrane-associated (S)-mandelate dehydrogenase,Pseudomonas putida [TaxId: 303]
d4gbua_,c.1.4.1,c,1,4,1,4gbu,A,,Old yellow enzyme (OYE),Lager yeast (Saccharomyces pastorianus) [TaxId: 27292]
d3vzxa_,c.1.4.1,c,1,4,1,3vzx,A,,PcrB protein homolog YerE,Bacillus subtilis [TaxId: 1423]
d1vyra_,c.1.4.1,c,1,4,1,1vyr,A,,Pentaerythritol tetranirate reductase,Enterobacter cloacae [TaxId: 550]
d1vhna1,c.1.4.1,c,1,4,1,1vhn,A,5-308,Putative flavin oxidoreducatase TM0096,Thermotoga maritima [TaxId: 2336]
d1o94a1,c.1.4.1,c,1,4,1,1o94,A,1-340,"Trimethylamine dehydrogenase, N-terminal domain","Methylophilus methylotrophus, w3a1 [TaxId: 17]"
d3sgza_,c.1.4.1,c,1,4,1,3sgz,A,,automated matches,Norway rat (Rattus norvegicus) [TaxId: 10116]
d3i65a_,c.1.4.1,c,1,4,1,3i65,A,,automated matches,Plasmodium falciparum [TaxId: 36329]
d2q3oa_,c.1.4.1,c,1,4,1,2q3o,A,,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d2djla_,c.1.4.1,c,1,4,1,2djl,A,,automated matches,Trypanosoma cruzi [TaxId: 5693]
d2nlia_,c.1.4.0,c,1,4,0,2nli,A,,automated matches,Aerococcus viridans [TaxId: 1377]
d5zzra_,c.1.4.0,c,1,4,0,5zzr,A,,automated matches,Amycolatopsis orientalis [TaxId: 31958]
d6b8sa1,c.1.4.0,c,1,4,0,6b8s,A,3-348,automated matches,Helicobacter pylori [TaxId: 563041]
d3l5la_,c.1.4.0,c,1,4,0,3l5l,A,,automated matches,Pseudomonas putida [TaxId: 303]
d4b5na_,c.1.4.0,c,1,4,0,4b5n,A,,automated matches,Shewanella oneidensis [TaxId: 211586]
d3sr7a_,c.1.4.0,c,1,4,0,3sr7,A,,automated matches,Streptococcus mutans [TaxId: 1309]
d3krua_,c.1.4.0,c,1,4,0,3kru,A,,automated matches,Thermoanaerobacter pseudethanolicus [TaxId: 340099]
d4e2ba_,c.1.4.0,c,1,4,0,4e2b,A,,automated matches,Trypanosoma cruzi [TaxId: 5693]
d1jr1b1,c.1.5.1,c,1,5,1,1jr1,B,,Inosine monophosphate dehydrogenase (IMPDH),Chinese hamster (Cricetulus griseus) [TaxId: 10029]
d1mwfa1,c.1.5.1,c,1,5,1,1mwf,A,,Inosine monophosphate dehydrogenase (IMPDH),Tritrichomonas foetus [TaxId: 5724]
d2c6qa1,c.1.5.0,c,1,5,0,2c6q,A,10-336,automated matches,Human (Homo sapiens) [TaxId: 9606]
d6d4ra_,c.1.5.0,c,1,5,0,6d4r,A,,automated matches,Mycobacterium thermoresistibile [TaxId: 1078020]
d1bd0a2,c.1.6.1,c,1,6,1,1bd0,A,12-244,Alanine racemase,Bacillus stearothermophilus [TaxId: 1422]
d1rcqa2,c.1.6.1,c,1,6,1,1rcq,A,8-233,Alanine racemase,Pseudomonas aeruginosa [TaxId: 287]
d1vfha2,c.1.6.1,c,1,6,1,1vfh,A,13-249,Alanine racemase,Streptomyces lavendulae [TaxId: 1914]
d3anua2,c.1.6.1,c,1,6,1,3anu,A,19-262,D-serine dehydratase,Chicken (Gallus gallus) [TaxId: 9031]
d3llxa2,c.1.6.1,c,1,6,1,3llx,A,19-256,D-serine dehydratase,Idiomarina loihiensis [TaxId: 283942]
d1knwa2,c.1.6.1,c,1,6,1,1knw,A,32-278,Diaminopimelate decarboxylase LysA,Escherichia coli [TaxId: 562]
d1twia2,c.1.6.1,c,1,6,1,1twi,A,50-313,Diaminopimelate decarboxylase LysA,Methanococcus jannaschii [TaxId: 2190]
d1hkva2,c.1.6.1,c,1,6,1,1hkv,A,46-310,Diaminopimelate decarboxylase LysA,Mycobacterium tuberculosis [TaxId: 1773]
d7odca2,c.1.6.1,c,1,6,1,7odc,A,44-283,Eukaryotic ornithine decarboxylase,Mouse (Mus musculus) [TaxId: 10090]
d1ct5a_,c.1.6.2,c,1,6,2,1ct5,A,,'Hypothetical' protein ybl036c,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1m9ha_,c.1.7.1,c,1,7,1,1m9h,A,,"2,5-diketo-D-gluconic acid reductase A",Corynebacterium sp. [TaxId: 1720]
d1gvea_,c.1.7.1,c,1,7,1,1gve,A,,Aflatoxin aldehyde reductase (akr7a1),Norway rat (Rattus norvegicus) [TaxId: 10116]
d1us0a_,c.1.7.1,c,1,7,1,1us0,A,,Aldose reductase (aldehyde reductase),Human (Homo sapiens) [TaxId: 9606]
d1pyfa1,c.1.7.1,c,1,7,1,1pyf,A,2-310,Putative oxidoreductase IolS,Bacillus subtilis [TaxId: 1423]
d1lqaa_,c.1.7.1,c,1,7,1,1lqa,A,,Tas protein,Escherichia coli [TaxId: 562]
d1zsxa1,c.1.7.1,c,1,7,1,1zsx,A,25-345,automated matches,Human (Homo sapiens) [TaxId: 9606]
d4r9oa_,c.1.7.1,c,1,7,1,4r9o,A,,automated matches,Salmonella enterica [TaxId: 99287]
d1ynpa1,c.1.7.0,c,1,7,0,1ynp,A,1-297,automated matches,Bacillus halodurans [TaxId: 272558]
d4ijra_,c.1.7.0,c,1,7,0,4ijr,A,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d3vxga_,c.1.7.0,c,1,7,0,3vxg,A,,automated matches,Candida parapsilosis [TaxId: 5480]
d3n6qa_,c.1.7.0,c,1,7,0,3n6q,A,,automated matches,Escherichia coli [TaxId: 668369]
d3n2ta_,c.1.7.0,c,1,7,0,3n2t,A,,automated matches,Gluconobacter oxydans [TaxId: 442]
d5jgya_,c.1.7.0,c,1,7,0,5jgy,A,,automated matches,Maize (Zea mays) [TaxId: 4577]
d7ezia1,c.1.7.0,c,1,7,0,7ezi,A,1-316,automated matches,Oryza sativa [TaxId: 39947]
d3v0sa1,c.1.7.0,c,1,7,0,3v0s,A,1-305,automated matches,Rauvolfia serpentina [TaxId: 4060]
d5c7ha_,c.1.7.0,c,1,7,0,5c7h,A,,automated matches,Rhizobium meliloti [TaxId: 266834]
d3up8a1,c.1.7.0,c,1,7,0,3up8,A,1-275,automated matches,Sinorhizobium meliloti [TaxId: 266834]
d6ovqa_,c.1.7.0,c,1,7,0,6ovq,A,,automated matches,Streptomyces argillaceus [TaxId: 41951]
d4giea1,c.1.7.0,c,1,7,0,4gie,A,1-281,automated matches,Trypanosoma cruzi [TaxId: 353153]
d1lwha2,c.1.8.1,c,1,8,1,1lwh,A,1-391,4-alpha-glucanotransferase,Thermotoga maritima [TaxId: 2336]
d1kwga2,c.1.8.1,c,1,8,1,1kwg,A,1-393,A4 beta-galactosidase,Thermus thermophilus [TaxId: 274]
d1x1na1,c.1.8.1,c,1,8,1,1x1n,A,2-524,Amylomaltase MalQ,Potato (Solanum tuberosum) [TaxId: 4113]
d1g5aa2,c.1.8.1,c,1,8,1,1g5a,A,1-554,Amylosucrase,Neisseria polysaccharea [TaxId: 489]
d5u3aa1,c.1.8.1,c,1,8,1,5u3a,A,1-403,Animal alpha-amylase,Human (Homo sapiens) [TaxId: 9606]
d1blia2,c.1.8.1,c,1,8,1,1bli,A,3-393,Bacterial alpha-amylase,Bacillus licheniformis [TaxId: 1402]
d1ua7a2,c.1.8.1,c,1,8,1,1ua7,A,4-347,Bacterial alpha-amylase,Bacillus subtilis [TaxId: 1423]
d1wzaa2,c.1.8.1,c,1,8,1,1wza,A,28-436,Bacterial alpha-amylase,Halothermothrix orenii [TaxId: 31909]
d1mxga2,c.1.8.1,c,1,8,1,1mxg,A,1-361,Bacterial alpha-amylase,Pyrococcus woesei [TaxId: 2262]
d1vema2,c.1.8.1,c,1,8,1,1vem,A,1-417,Bacterial beta-amylase,Bacillus cereus [TaxId: 1396]
d3bmva4,c.1.8.1,c,1,8,1,3bmv,A,1-406,Cyclodextrin glycosyltransferase,"Thermoanaerobacterium thermosulfurigenes, EM1 [TaxId: 33950]"
d3edea2,c.1.8.1,c,1,8,1,3ede,A,96-517,"Cyclomaltodextrinase, central domain",Flavobacterium sp. 92 [TaxId: 197856]
d3vx0a1,c.1.8.1,c,1,8,1,3vx0,A,1-381,Fungal alpha-amylases,"Aspergillus oryzae, Taka-amylase [TaxId: 5062]"
d2bhua3,c.1.8.1,c,1,8,1,2bhu,A,111-530,"Glycosyltrehalose trehalohydrolase, central domain",Deinococcus radiodurans [TaxId: 1299]
d1bf2a3,c.1.8.1,c,1,8,1,1bf2,A,163-637,"Isoamylase, central domain",Pseudomonas amyloderamosa [TaxId: 32043]
d1gjwa2,c.1.8.1,c,1,8,1,1gjw,A,1-572,Maltosyltransferase,Thermotoga maritima [TaxId: 2336]
d1szna2,c.1.8.1,c,1,8,1,1szn,A,1-314,Melibiase,Trichoderma reesei [TaxId: 51453]
d1ht6a2,c.1.8.1,c,1,8,1,1ht6,A,1-347,Plant alpha-amylase,"Barley (Hordeum vulgare), AMY1 isozyme [TaxId: 4513]"
d4m8ua1,c.1.8.1,c,1,8,1,4m8u,A,2-482,automated matches,Bacillus subtilis [TaxId: 224308]
d2xfra_,c.1.8.1,c,1,8,1,2xfr,A,,automated matches,Barley (Hordeum vulgare) [TaxId: 4513]
d6fmea1,c.1.8.1,c,1,8,1,6fme,A,1-434,automated matches,Bifidobacterium adolescentis [TaxId: 367928]
d5e6za2,c.1.8.1,c,1,8,1,5e6z,A,227-622,automated matches,Escherichia coli [TaxId: 331111]
d4do4a1,c.1.8.1,c,1,8,1,4do4,A,18-309,automated matches,Human (Homo sapiens) [TaxId: 9606]
d6j33a4,c.1.8.1,c,1,8,1,6j33,A,403-965,automated matches,Klebsiella pneumoniae [TaxId: 573]
d6jqba1,c.1.8.1,c,1,8,1,6jqb,A,1-357,automated matches,Pelomonas saccharophila [TaxId: 304]
d6m6ta_,c.1.8.1,c,1,8,1,6m6t,A,,automated matches,Streptococcus agalactiae [TaxId: 1311]
d5z0ua2,c.1.8.1,c,1,8,1,5z0u,A,123-554,automated matches,Thermoactinomyces vulgaris [TaxId: 2026]
d1wzla3,c.1.8.1,c,1,8,1,1wzl,A,121-502,automated matches,Thermoactinomyces vulgaris [TaxId: 2026]
d1qw9a2,c.1.8.3,c,1,8,3,1qw9,A,18-384,"Alpha-L-arabinofuranosidase, catalytic domain",Bacillus stearothermophilus [TaxId: 1422]
d1ur4a_,c.1.8.3,c,1,8,3,1ur4,A,,"Beta-1,4-galactanase",Bacillus licheniformis [TaxId: 1402]
d1hjsa_,c.1.8.3,c,1,8,3,1hjs,A,,"Beta-1,4-galactanase","Thielavia heterothallica, aka Myceliophthora thermophila [TaxId: 78579]"
d1w91a2,c.1.8.3,c,1,8,3,1w91,A,14-360,"Beta-D-xylosidase, catalytic domain",Bacillus stearothermophilus [TaxId: 1422]
d1jz8a5,c.1.8.3,c,1,8,3,1jz8,A,334-625,"beta-Galactosidase, domain 3",Escherichia coli [TaxId: 562]
d4cu7a3,c.1.8.3,c,1,8,3,4cu7,A,426-757,"beta-Galactosidase, domain 3",Streptococcus pneumoniae TIGR4 [TaxId: 170187]
d1bqca_,c.1.8.3,c,1,8,3,1bqc,A,,Beta-mannanase,Thermobifida fusca [TaxId: 2021]
d1rh9a1,c.1.8.3,c,1,8,3,1rh9,A,30-399,Beta-mannanase,Tomato (Lycopersicon esculentum) [TaxId: 4081]
d1c0da_,c.1.8.3,c,1,8,3,1c0d,A,,Endocellulase E1,Acidothermus cellulolyticus [TaxId: 28049]
d1h1na_,c.1.8.3,c,1,8,3,1h1n,A,,Endocellulase EngI,Thermoascus aurantiacus [TaxId: 5087]
d7a3ha_,c.1.8.3,c,1,8,3,7a3h,A,,Endoglucanase Cel5a,Bacillus agaradhaerens [TaxId: 76935]
d1tvna1,c.1.8.3,c,1,8,3,1tvn,A,1-293,Endoglucanase Cel5a,Pseudoalteromonas haloplanktis [TaxId: 228]
d1ceoa_,c.1.8.3,c,1,8,3,1ceo,A,,Endoglucanase CelC,Clostridium thermocellum [TaxId: 1515]
d1vjza_,c.1.8.3,c,1,8,3,1vjz,A,,Endoglucanase homologue TM1752,Thermotoga maritima [TaxId: 2336]
d2vzsa5,c.1.8.3,c,1,8,3,2vzs,A,336-674,Exochitosanase CsxA,Amycolatopsis orientalis [TaxId: 31958]
d1uuqa_,c.1.8.3,c,1,8,3,1uuq,A,,Exomannosidase,Cellvibrio mixtus [TaxId: 39650]
d2je8a5,c.1.8.3,c,1,8,3,2je8,A,331-678,"Five-domain beta-mannosidase, domain 3",Bacteroides thetaiotaomicron [TaxId: 818]
d6q6na2,c.1.8.3,c,1,8,3,6q6n,A,78-431,"Glucosylceramidase, catalytic domain",Human (Homo sapiens) [TaxId: 9606]
d2y24a2,c.1.8.3,c,1,8,3,2y24,A,44-320,"Glycosyl hydrolase family 5 xylanase, catalytic domain",Erwinia chrysanthemi [TaxId: 556]
d4yn5a_,c.1.8.3,c,1,8,3,4yn5,A,,"Mannanase A, ManA",Bacillus sp. [TaxId: 253629]
d1odza_,c.1.8.3,c,1,8,3,1odz,A,,"Mannanase A, ManA",Pseudomonas cellulosa (Cellvibrio japonicus) [TaxId: 155077]
d2cyga1,c.1.8.3,c,1,8,3,2cyg,A,29-340,Plant beta-glucanases,"Banana (Musa acuminata), 1,3-beta-glucanase [TaxId: 4641]"
d1ur1a1,c.1.8.3,c,1,8,3,1ur1,A,26-370,Xylanase,Cellvibrio mixtus [TaxId: 39650]
d1xyza_,c.1.8.3,c,1,8,3,1xyz,A,,Xylanase,"Clostridium thermocellum, XynZ [TaxId: 1515]"
d1w32a_,c.1.8.3,c,1,8,3,1w32,A,,"Xylanase A, catalytic core",Pseudomonas fluorescens [TaxId: 294]
